identity,XGW_1,XGW_201,XGW_202,XGW_203,XGW_204,XGW_205,XGW_206,XGW_207,XGW_208,XGW_209,XGW_210,XGW_211,XGW_2_rb01,XGW_2_rb02,XGW_2_rb03,XGW_2_rb04,XGW_2_rb05,XGW_2_rb06,XGW_2_rb07,XGW_2_rb08,XGW_2_rb09,XGW_2_rb10,XGW_2_rb11,gender,age,region,income_v2,inputstate,child18,employ,newsint,student,race,educ,marstat,hholdsize,ideo5,votereg,social_nets_mem01,social_nets_mem02,social_nets_mem03,social_nets_mem04,social_nets_mem05,social_nets_mem06,social_nets_mem07,social_nets_mem08,social_nets_mem09,social_nets_mem10,social_nets_mem11,social_nets_mem12,social_nets_mem13,social_nets_mem14,weight_nat
19374654,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,82,2,4,20,2,5,1,3,1,2,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8356923361
19389754,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,52,1,9,9,2,4,1,3,1,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8349091076
19405884,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,63,1,6,42,2,1,4,3,2,3,1,7,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.400000006
19461494,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,2,49,3,6,13,1,2,2,2,1,3,3,3,3,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.7502221883
19501801,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,44,3,5,45,2,1,7,1,1,4,1,2,6,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0.7280000083
19520583,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,58,2,97,18,2,1,1,3,1,5,1,2,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8349091076
19520850,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,65,3,8,24,2,1,1,3,1,2,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
19571133,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,71,2,10,17,2,5,1,3,1,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672000061
19607157,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,76,1,2,36,2,5,1,3,1,3,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6539354661
19618646,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,64,1,97,42,2,5,1,3,1,2,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
19653782,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,56,1,4,36,2,1,2,3,2,3,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7025454552
19711124,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,36,3,10,5,1,4,7,3,1,2,1,5,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8281212352
19814168,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34,2,10,27,1,1,3,3,1,5,1,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7354666806
19873598,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,78,2,2,55,2,7,1,3,1,3,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6539354661
19874045,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,55,3,6,5,2,1,1,3,1,5,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
19920851,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,58,4,2,16,2,2,3,3,1,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519999728
19921345,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,75,1,6,34,2,5,1,3,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8356923361
19952604,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,75,3,10,12,2,5,1,3,2,3,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.288000029
19974811,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,72,3,8,45,2,5,1,3,1,6,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6800000221
19980944,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,70,4,6,53,2,6,1,3,1,3,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6539354661
19994864,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,40,3,97,47,2,1,1,1,1,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8281212352
20060068,3,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,69,2,2,19,2,5,2,3,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8243934043
20178039,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,58,2,4,20,2,2,4,3,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999728
20221367,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,65,3,97,48,2,5,1,3,1,5,1,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.744000009
20267068,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,48,3,12,13,1,1,2,3,1,4,1,5,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0.7137627132
20270686,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,44,3,3,1,1,7,4,3,1,2,1,3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8281212352
20291970,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,61,2,6,27,2,1,1,1,1,6,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.642962946
20298346,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,49,4,9,35,1,1,1,3,1,6,3,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.642962946
20310047,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,67,3,97,48,2,1,1,3,1,5,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6800000221
20365874,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,60,4,6,32,2,1,1,3,1,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
20372721,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,63,2,13,17,2,2,1,3,1,6,1,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.642962946
20382330,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,69,3,4,37,2,5,2,3,2,5,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1866666703
20396474,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,73,4,12,6,2,5,2,3,1,5,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6800000221
20409982,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,51,3,97,48,2,6,2,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999728
20466232,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,43,2,8,29,2,1,1,2,1,6,1,3,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.9258666779
20513542,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,75,3,5,12,2,5,1,3,1,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8356923361
20564393,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,59,1,97,23,2,1,2,3,1,5,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8349091076
20662762,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,44,1,7,36,2,1,1,3,1,5,5,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8138666952
20666240,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,65,3,4,13,2,2,1,3,2,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.895999984
20787437,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,60,3,6,48,2,5,1,3,1,2,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
20799767,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2,31,2,6,31,2,1,1,3,1,5,1,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0.8138666952
20937655,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,45,2,9,26,1,1,2,3,1,5,1,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8923871111
21099658,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34,1,9,50,1,1,1,3,1,4,1,4,4,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.7895999848
21166016,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,60,1,13,34,1,5,2,3,1,2,1,6,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7941817926
21192533,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,55,4,7,32,2,7,2,3,1,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519999728
21247293,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,4,97,15,1,1,1,3,1,6,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9258666779
21267953,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,42,1,2,42,1,2,2,3,1,2,2,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8281212352
21278723,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,47,1,4,44,2,2,2,3,1,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
21297264,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,64,3,7,51,2,6,2,3,1,3,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7502221883
21370809,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,54,2,3,39,2,4,3,3,2,2,5,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083200025
21415094,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,32,2,6,39,2,1,2,1,1,2,5,3,2,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.8281212352
21429199,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,57,4,10,53,2,1,1,3,1,6,6,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.642962946
21459044,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,58,4,10,8,2,1,1,3,1,5,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8349091076
21503677,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,38,4,97,49,1,1,1,3,1,5,2,3,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.7354666806
21540806,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,27,3,3,48,1,1,4,1,3,3,6,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.016000089
21548773,3,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,2,25,3,97,37,2,7,7,3,1,5,5,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.261866715
21594920,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,54,2,8,20,2,1,2,3,1,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7137627132
21725609,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,64,2,97,27,2,2,1,3,1,5,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
21738889,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,55,3,13,24,2,1,2,3,1,6,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642962946
21802041,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,63,2,8,39,2,5,2,3,1,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
21844951,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,62,2,4,26,2,7,2,3,3,1,1,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.792000016
21875392,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,64,4,3,4,2,1,1,3,1,3,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7137627132
21876943,4,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,2,37,4,1,53,1,8,1,1,1,4,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7280000083
21877550,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,64,3,11,47,2,6,1,3,1,3,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7137627132
21877632,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,61,2,3,26,2,4,1,3,1,2,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519999728
21916549,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,68,2,5,29,2,5,1,3,1,3,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6539354661
22052862,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,45,4,97,32,1,1,1,3,1,5,1,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
22076432,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,63,2,3,29,2,5,2,3,1,5,3,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8923871111
22110244,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,28,2,9,18,2,1,2,3,1,5,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12861534
22188126,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,47,4,9,6,2,3,1,3,1,1,1,3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7519999728
22203466,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,38,3,6,45,1,1,2,3,1,2,1,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8281212352
22206988,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,63,4,97,6,2,5,2,3,1,2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941817926
22211334,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,56,3,2,40,2,2,2,3,5,3,4,2,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.7137627132
22220141,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,58,1,8,25,2,1,3,3,1,2,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999728
22235477,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,41,1,97,36,1,4,1,3,1,2,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24444445
22239931,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,27,3,97,13,2,1,7,3,6,4,3,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636367
22317222,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,61,1,97,42,2,2,1,3,5,6,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8467199974
22421305,3,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,63,3,5,12,2,6,1,3,1,4,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7137627132
22425461,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69,3,4,48,2,5,1,3,1,2,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8356923361
22438069,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,66,2,6,19,2,5,1,3,1,2,4,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8356923361
22468895,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,82,3,9,5,2,7,1,3,4,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
22479831,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,3,8,54,2,1,1,3,1,2,1,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7941817926
22480711,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,43,1,12,36,1,1,1,3,1,5,1,5,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0.8138666952
22493868,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,38,3,7,12,2,1,2,3,1,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7895999848
22499595,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,3,2,45,1,2,3,2,1,2,5,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188173946
22500722,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,32,2,97,26,2,1,2,1,2,2,5,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.680000007
22505910,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,81,3,5,24,2,5,2,3,1,5,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6800000221
22564668,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,60,1,7,34,2,2,1,3,3,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.127999983
22567927,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,43,2,12,39,1,1,1,3,1,5,1,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7354666806
22593956,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,59,4,6,4,2,1,3,3,1,2,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.7519999728
22599707,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,50,2,2,55,2,4,2,3,1,2,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941817926
22605011,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,59,3,97,13,2,1,2,3,1,3,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7502221883
22608319,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,60,1,1,34,2,5,2,3,2,2,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083200025
22615231,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,60,2,7,31,2,1,1,3,3,6,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063999991
22674679,4,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,1,64,2,2,29,2,5,2,3,1,1,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
22676342,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,43,2,10,20,2,1,1,3,1,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7895999848
22695769,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,50,3,97,13,1,1,1,3,1,6,1,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8467199974
22721112,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,36,3,8,12,1,1,1,3,1,2,1,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.24444445
22727105,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,40,4,3,6,1,1,2,3,1,2,5,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8281212352
22754124,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,46,3,12,37,2,1,2,3,1,2,1,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7519999728
22763346,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44,3,7,5,1,6,1,3,5,2,1,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24444445
22793564,3,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,79,2,9,27,2,5,1,3,1,6,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6800000221
22809730,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,32,4,7,41,1,1,1,3,1,3,1,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7895999848
22827521,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,2,9,19,1,1,1,3,1,3,3,2,4,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.7895999848
22841001,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,58,3,3,48,2,5,1,3,1,2,5,3,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7941817926
40067889,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,69,2,2,26,2,5,1,3,1,4,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7672000061
40070391,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,46,4,6,56,2,1,2,3,1,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
40087818,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,54,4,7,6,2,6,1,3,7,3,3,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7137627132
40094860,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,64,2,3,17,2,5,3,3,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999728
40157232,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,71,1,97,34,2,5,2,3,1,2,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
40158731,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,24,3,97,13,2,8,4,1,4,5,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261866715
40193269,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,2,10,26,2,1,3,1,2,5,5,5,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5040000223
40193835,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,54,3,8,21,2,1,2,3,3,3,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.783999979
40194785,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,64,2,6,29,2,5,1,3,1,2,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
40197306,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,31,4,5,53,2,1,1,3,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7354666806
40220816,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,74,4,97,6,2,5,1,3,1,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7672000061
40312945,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,78,1,2,9,2,2,1,3,1,6,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8640000382
40327456,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,26,1,5,42,2,1,4,3,6,3,5,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.239999972
40364110,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,57,2,6,17,2,4,2,3,5,3,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7502221883
40423391,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,77,3,97,51,2,5,1,3,1,3,3,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6539354661
40440291,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,62,2,7,18,2,5,1,3,1,3,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7137627132
40440440,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,58,3,1,12,2,6,1,3,1,2,5,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519999728
40448170,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,65,3,2,12,2,5,2,3,1,2,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
40493727,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,59,4,9,6,2,1,3,3,1,5,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8349091076
40509320,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,74,2,6,27,2,5,2,3,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8243934043
40514691,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,44,3,6,37,2,1,1,3,1,3,5,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7895999848
